testy\poz-oli\53.500+50;509;150;492;332;66;5.725
testy\poz-oli\53.500+50;509;160;513;332;66;6.036
testy\poz-oli\53.500+50;509;170;532;331;66;6.341
testy\poz-oli\53.500+50;509;180;525;331;66;6.651
testy\poz-oli\53.500+50;509;190;519;331;66;6.957
testy\poz-oli\55.300+30;309;0;377;223;74;0.014
testy\poz-oli\55.300+30;309;10;416;214;71;0.228
testy\poz-oli\55.300+30;309;20;400;212;70;0.382
testy\poz-oli\55.300+30;309;30;398;211;70;0.521
testy\poz-oli\55.300+30;309;40;389;199;66;0.675
testy\poz-oli\55.300+30;309;50;376;195;65;0.804
testy\poz-oli\55.300+30;309;60;331;196;65;0.928
testy\poz-oli\55.300+30;309;70;344;197;65;1.05
testy\poz-oli\55.300+30;309;80;325;196;65;1.169
testy\poz-oli\55.300+30;309;90;345;196;65;1.281
testy\poz-oli\55.300+30;309;100;343;196;65;1.394
testy\poz-oli\55.300+30;309;110;329;188;62;1.506
testy\poz-oli\55.300+30;309;120;344;188;62;1.628
testy\poz-oli\55.300+30;309;130;359;192;64;1.739
testy\poz-oli\55.300+30;309;140;344;191;63;1.854
testy\poz-oli\55.300+30;309;150;336;188;62;1.968
testy\poz-oli\55.300+30;309;160;320;191;63;2.079
testy\poz-oli\55.300+30;309;170;356;188;62;2.191
testy\poz-oli\55.300+30;309;180;343;191;63;2.299
testy\poz-oli\55.300+30;309;190;311;191;63;2.411
testy\poz-oli\55.400+40;409;0;468;298;74;0.042
testy\poz-oli\55.400+40;409;10;620;255;63;0.524
testy\poz-oli\55.400+40;409;20;549;249;62;0.844
testy\poz-oli\55.400+40;409;30;546;249;62;1.108
testy\poz-oli\55.400+40;409;40;528;237;59;1.353
testy\poz-oli\55.400+40;409;50;498;238;59;1.577
testy\poz-oli\55.400+40;409;60;479;240;60;1.799
testy\poz-oli\55.400+40;409;70;473;246;61;2.01
testy\poz-oli\55.400+40;409;80;474;253;63;2.222
testy\poz-oli\55.400+40;409;90;505;255;63;2.436
testy\poz-oli\55.400+40;409;100;475;250;62;2.648
testy\poz-oli\55.400+40;409;110;466;248;62;2.848
testy\poz-oli\55.400+40;409;120;452;245;61;3.049
testy\poz-oli\55.400+40;409;130;450;244;61;3.248
testy\poz-oli\55.400+40;409;140;458;245;61;3.443
testy\poz-oli\55.400+40;409;150;455;245;61;3.64
testy\poz-oli\55.400+40;409;160;441;245;61;3.838
testy\poz-oli\55.400+40;409;170;439;246;61;4.032
testy\poz-oli\55.400+40;409;180;442;243;60;4.231
testy\poz-oli\55.400+40;409;190;454;244;61;4.43
testy\poz-oli\58.300+30;309;0;384;221;73;0.016
testy\poz-oli\58.300+30;309;10;520;188;62;0.243
testy\poz-oli\58.300+30;309;20;448;180;60;0.427
testy\poz-oli\58.300+30;309;30;416;184;61;0.599
testy\poz-oli\58.300+30;309;40;371;191;63;0.777
testy\poz-oli\58.300+30;309;50;333;192;64;0.931
testy\poz-oli\58.300+30;309;60;341;188;62;1.06
testy\poz-oli\58.300+30;309;70;343;191;63;1.179
testy\poz-oli\58.300+30;309;80;318;194;64;1.29
testy\poz-oli\58.300+30;309;90;311;194;64;1.403
testy\poz-oli\58.300+30;309;100;311;188;62;1.518
testy\poz-oli\58.300+30;309;110;304;191;63;1.627
testy\poz-oli\58.300+30;309;120;322;194;64;1.741
testy\poz-oli\58.300+30;309;130;319;187;62;1.851
testy\poz-oli\58.300+30;309;140;318;188;62;1.961
testy\poz-oli\58.300+30;309;150;308;187;62;2.068
testy\poz-oli\58.300+30;309;160;329;187;62;2.178
testy\poz-oli\58.300+30;309;170;309;194;64;2.284
testy\poz-oli\58.300+30;309;180;314;187;62;2.394
testy\poz-oli\58.300+30;309;190;320;187;62;2.501
testy\poz-oli\62.400+40;409;0;471;312;78;0.024
testy\poz-oli\62.400+40;409;10;573;306;76;0.498
testy\poz-oli\62.400+40;409;20;497;299;74;0.768
testy\poz-oli\62.400+40;409;30;499;301;75;1.001
testy\poz-oli\62.400+40;409;40;510;289;72;1.224
testy\poz-oli\62.400+40;409;50;515;281;70;1.445
testy\poz-oli\62.400+40;409;60;520;271;67;1.663
testy\poz-oli\62.400+40;409;70;495;265;66;1.876
testy\poz-oli\62.400+40;409;80;501;258;64;2.079
testy\poz-oli\62.400+40;409;90;497;258;64;2.284
testy\poz-oli\62.400+40;409;100;484;258;64;2.486
testy\poz-oli\62.400+40;409;110;484;254;63;2.688
testy\poz-oli\62.400+40;409;120;496;251;62;2.885
testy\poz-oli\62.400+40;409;130;488;250;62;3.08
testy\poz-oli\62.400+40;409;140;489;247;61;3.281
testy\poz-oli\62.400+40;409;150;473;249;62;3.472
testy\poz-oli\62.400+40;409;160;490;244;61;3.666
testy\poz-oli\62.400+40;409;170;498;242;60;3.856
testy\poz-oli\62.400+40;409;180;484;243;60;4.043
testy\poz-oli\62.400+40;409;190;481;242;60;4.231
testy\poz-oli\68.400+40;409;0;402;316;79;0.024
testy\poz-oli\68.400+40;409;10;490;290;72;0.519
testy\poz-oli\68.400+40;409;20;493;294;73;0.84
testy\poz-oli\68.400+40;409;30;486;294;73;1.077
testy\poz-oli\68.400+40;409;40;447;287;71;1.292
testy\poz-oli\68.400+40;409;50;473;281;70;1.505
testy\poz-oli\68.400+40;409;60;449;273;68;1.715
testy\poz-oli\68.400+40;409;70;469;271;67;1.925
